#time1 gdp2 growth3 demand4 wages5 price6 employed7 company_capital8 consumer_capital9 interest_rate10 investments11 market_capital12 bank_capital13 total_capital14
284 509881 0.000929601 2.8633e+09 67.1113 1.22084 3826 942831 0 0.0907494 1228.17 29746 489317 1.46726e+06
283 509407 0.00150927 2.87942e+09 67.5934 1.22802 3826 948193 0 0.0407494 1112.59 29844.7 488770 1.46726e+06
282 508639 0.000296586 2.88095e+09 67.7587 1.2306 3826 948641 0 0.0910784 1237.99 29931.7 483343 1.46726e+06
281 508489 0.00240658 2.89698e+09 67.8957 1.23735 3827 953981 0 0.0410784 1121.04 29975.6 482794 1.46726e+06
280 507268 8.04232e-05 2.89838e+09 68.2443 1.24093 3826 954487 0 0.0914225 1248.38 30104.3 477354 1.46726e+06
279 507227 0.00094847 2.9147e+09 68.2551 1.24713 3826 959798 0 0.0414225 1129.9 30190.7 476803 1.46726e+06
278 506746 0.00118874 2.91595e+09 68.1186 1.24934 3826 960262 0 0.0917602 1256.83 30239.2 471348 1.46726e+06
277 506145 0.000527498 2.93234e+09 68.5871 1.25679 3826 965669 0 0.0417602 1138.65 30377.2 470797 1.46726e+06
276 505878 0.0011457 2.93364e+09 68.4028 1.25849 3827 966082 0 0.0921056 1266.04 30414 465328 1.46726e+06
275 505299 0.000998834 2.95003e+09 68.9652 1.26605 3826 971514 0 0.0421056 1147.04 30536.3 464775 1.46726e+06
274 504795 0.00117347 2.95136e+09 68.8969 1.26825 3826 971944 0 0.0924593 1275.86 30586 459294 1.46726e+06
273 504203 0.00108081 2.9678e+09 69.0111 1.27584 3826 977376 0 0.0424593 1155.91 30699.9 458740 1.46726e+06
272 503659 0.00133401 2.96913e+09 69.5195 1.27824 3826 977816 0 0.0928105 1285.91 30745.5 453247 1.46726e+06
271 502988 0.00110192 2.98549e+09 69.5775 1.28606 3826 983263 0 0.0428105 1165.17 30860 452692 1.46726e+06
270 502434 0.000497755 2.98684e+09 69.3731 1.28839 3826 983704 0 0.0931828 1296.12 30946.5 447187 1.46726e+06
269 502184 0.0007635 3.00339e+09 69.9101 1.29518 3826 989122 0 0.0431828 1173.43 31054 446631 1.46726e+06
268 501801 0.00146102 3.00472e+09 70.2361 1.29721 3826 989571 0 0.0935529 1304.99 31089.7 441114 1.46726e+06
267 501069 0.00128733 3.02117e+09 70.1833 1.30523 3826 995052 0 0.0435529 1182.54 31206.2 440557 1.46726e+06
266 500425 0.000773749 3.0226e+09 70.2427 1.30771 3826 995493 0 0.0939288 1315.55 31280.9 435030 1.46726e+06
265 500038 0.00145084 3.03908e+09 70.6897 1.3151 3826 1.00095e+06 0 0.0439288 1191.48 31365.6 434471 1.46726e+06
264 499313 0.00101022 3.04053e+09 70.6155 1.31803 3826 1.00142e+06 0 0.0943094 1325.93 31444 428933 1.46726e+06
263 498809 0.00170099 3.05691e+09 70.8339 1.32563 3826 1.00688e+06 0 0.0443094 1201.02 31523.9 428374 1.46726e+06
262 497962 -1.74504e-05 3.05843e+09 71.0183 1.32855 3826 1.00736e+06 0 0.0947006 1336.53 31644.2 422827 1.46726e+06
261 497971 0.00163447 3.0749e+09 71.5253 1.33508 3826 1.01279e+06 0 0.0447006 1209.58 31700.1 422266 1.46726e+06
260 497158 0.000479401 3.07638e+09 71.6 1.33804 3826 1.01329e+06 0 0.0951006 1346.07 31802.9 416709 1.46726e+06
259 496920 0.00159221 3.09283e+09 71.7314 1.3451 3826 1.01874e+06 0 0.0451006 1218.66 31873.9 416147 1.46726e+06
258 496130 0.000140968 3.09437e+09 71.8881 1.34795 3826 1.01923e+06 0 0.0955078 1356.04 31989.9 410581 1.46726e+06
257 496060 0.00181692 3.11092e+09 71.9562 1.35474 3826 1.02468e+06 0 0.0455078 1227.4 32041.3 410019 1.46726e+06
256 495161 0.000992337 3.1123e+09 72.0611 1.35805 3826 1.0252e+06 0 0.0959154 1366.2 32132.4 404444 1.46726e+06
255 494670 0.00111667 3.12891e+09 72.334 1.36574 3826 1.03068e+06 0 0.0459154 1237.36 32237.6 403881 1.46726e+06
254 494118 0.000740175 3.13041e+09 72.4033 1.36815 3826 1.03114e+06 0 0.0963326 1376.36 32318.1 398298 1.46726e+06
253 493753 0.00183446 3.14695e+09 72.6816 1.37575 3826 1.03664e+06 0 0.0463326 1246.43 32385 397734 1.46726e+06
252 492848 0.00057157 3.14845e+09 73.0453 1.37909 3827 1.03714e+06 0 0.0967611 1387.36 32496.9 392144 1.46726e+06
251 492567 0.00159847 3.16507e+09 73.3659 1.38648 3826 1.04262e+06 0 0.0467611 1256.15 32564.6 391579 1.46726e+06
250 491781 0.00112465 3.16641e+09 73.1203 1.38964 3826 1.04311e+06 0 0.0971919 1397.98 32653.8 385981 1.46726e+06
249 491228 0.000715195 3.18319e+09 73.3539 1.39747 3826 1.04862e+06 0 0.0471919 1266.1 32776.1 385416 1.46726e+06
248 490877 0.00142765 3.18469e+09 73.4496 1.39952 3826 1.04906e+06 0 0.0976293 1407.92 32820.3 379812 1.46726e+06
247 490178 0.00203407 3.20126e+09 74.0108 1.40804 3826 1.05462e+06 0 0.0476293 1275.69 32891.2 379246 1.46726e+06
246 489182 0.000619527 3.20268e+09 73.9469 1.41169 3826 1.05512e+06 0 0.0980812 1420.16 33011.2 373636 1.46726e+06
245 488880 0.000984831 3.21937e+09 74.1815 1.4191 3826 1.06061e+06 0 0.0480812 1285.71 33106.5 373069 1.46726e+06
244 488399 0.000774116 3.22093e+09 74.0904 1.42148 3826 1.06108e+06 0 0.0985359 1430.01 33193.5 367453 1.46726e+06
243 488021 0.00216766 3.23751e+09 74.3132 1.42925 3826 1.06661e+06 0 0.0485359 1294.9 33241.7 366886 1.46726e+06
242 486965 0.000602061 3.23901e+09 74.2841 1.43303 3826 1.06713e+06 0 0.0990034 1441.63 33369.6 361267 1.46726e+06
241 486672 0.00130032 3.25578e+09 74.9524 1.44058 3826 1.07262e+06 0 0.0490034 1305.17 33441 360699 1.46726e+06
240 486040 0.00177062 3.25709e+09 75.1784 1.44373 3826 1.07312e+06 0 0.0994754 1452.39 33509.2 355074 1.46726e+06
239 485181 0.000642122 3.27393e+09 75.3778 1.45248 3826 1.07867e+06 0 0.0494754 1315.94 33642.3 354506 1.46726e+06
238 484870 0.00147742 3.27537e+09 75.3934 1.4546 3826 1.07911e+06 0 0.0999559 1463.33 33692 348877 1.46726e+06
237 484155 0.00149542 3.2921e+09 75.4705 1.46334 3826 1.08469e+06 0 0.0499559 1325.78 33781.9 348309 1.46726e+06
236 483432 0.00117958 3.29352e+09 75.7046 1.46653 3826 1.08516e+06 0 0.100443 1475.33 33873.4 342678 1.46726e+06
235 482862 0.00102604 3.31023e+09 75.8356 1.47474 3826 1.0907e+06 0 0.0504432 1336.11 33971.3 342109 1.46726e+06
234 482367 0.000834122 3.3117e+09 75.8776 1.4773 3826 1.09118e+06 0 0.100948 1486.17 34066.3 336476 1.46726e+06
233 481965 0.00135151 3.3285e+09 76.3549 1.48522 3826 1.09671e+06 0 0.0509478 1345.61 34149.4 335907 1.46726e+06
232 481315 0.0014301 3.32997e+09 76.1392 1.48815 3826 1.0972e+06 0 0.101457 1497.08 34218.5 330271 1.46726e+06
231 480627 0.00177787 3.34665e+09 76.6426 1.49702 3826 1.10277e+06 0 0.0514574 1356.3 34301 329702 1.46726e+06
230 479774 0.000850119 3.34813e+09 76.9278 1.50041 3826 1.10325e+06 0 0.101981 1509.41 34411.3 324065 1.46726e+06
229 479367 0.00142738 3.36487e+09 77.2341 1.50848 3826 1.10878e+06 0 0.0519811 1366.69 34489.1 323496 1.46726e+06
228 478683 0.00103013 3.36638e+09 77.1388 1.51154 3826 1.10927e+06 0 0.102502 1520.61 34581.3 317858 1.46726e+06
227 478191 0.00179793 3.383e+09 77.1973 1.52004 3826 1.11482e+06 0 0.0525024 1377.16 34652.2 317289 1.46726e+06
226 477333 0.000656077 3.38464e+09 76.9407 1.5235 3826 1.11531e+06 0 0.103042 1532.64 34780.3 311652 1.46726e+06
225 477020 0.00216736 3.40121e+09 77.7699 1.53141 3826 1.12082e+06 0 0.053042 1387.46 34808.1 311083 1.46726e+06
224 475988 0.000669911 3.40286e+09 77.4068 1.5356 3826 1.12136e+06 0 0.103592 1544.81 34952.9 305447 1.46726e+06
223 475669 0.00220621 3.41941e+09 78.0881 1.54361 3826 1.12686e+06 0 0.0535924 1398.51 34975.9 304878 1.46726e+06
222 474622 0.000669401 3.42094e+09 78.2294 1.54784 3826 1.1274e+06 0 0.104158 1557.13 35126.9 299244 1.46726e+06
221 474305 0.00139174 3.43768e+09 78.3153 1.55561 3826 1.13289e+06 0 0.0541576 1409.39 35189.1 298676 1.46726e+06
220 473646 0.00139933 3.43913e+09 78.174 1.55868 3826 1.13339e+06 0 0.104731 1568.04 35274.6 293042 1.46726e+06
219 472984 0.00133632 3.45585e+09 78.5026 1.56758 3826 1.13894e+06 0 0.0547313 1420.23 35362.9 292474 1.46726e+06
218 472353 0.0012546 3.45735e+09 78.4094 1.57066 3826 1.13942e+06 0 0.105316 1580.09 35454.4 286844 1.46726e+06
217 471761 0.00169484 3.47401e+09 78.8108 1.57955 3826 1.14496e+06 0 0.0553163 1431.07 35526.2 286276 1.46726e+06
216 470962 0.00112803 3.4755e+09 78.7397 1.58304 3826 1.14545e+06 0 0.105913 1592.54 35633.7 280649 1.46726e+06
215 470432 0.00155138 3.49213e+09 79.3155 1.59177 3826 1.15097e+06 0 0.0559127 1442.15 35706.9 280082 1.46726e+06
214 469703 0.00108535 3.49365e+09 78.9522 1.59512 3826 1.15147e+06 0 0.106523 1604.69 35818.8 274459 1.46726e+06
213 469194 0.00172399 3.51035e+09 79.5474 1.60384 3826 1.15698e+06 0 0.056523 1453.07 35881.8 273892 1.46726e+06
212 468386 0.00175673 3.51182e+09 79.3324 1.60752 3826 1.15748e+06 0 0.107136 1617.17 35968.3 268274 1.46726e+06
211 467565 0.00165747 3.52842e+09 79.8986 1.61716 3826 1.16301e+06 0 0.0571358 1465.15 36046.3 267708 1.46726e+06
210 466791 0.00122844 3.52994e+09 79.9754 1.62082 3826 1.1635e+06 0 0.107768 1630.55 36159 262096 1.46726e+06
209 466219 0.00166008 3.54651e+09 80.0142 1.62979 3826 1.169e+06 0 0.0577684 1476.59 36220.6 261531 1.46726e+06
208 465446 0.00123385 3.54806e+09 80 1.63342 3826 1.1695e+06 0 0.108411 1643.22 36336.6 255926 1.46726e+06
207 464872 0.0016662 3.56453e+09 80.5795 1.6423 3826 1.17499e+06 0 0.0584114 1487.92 36387.2 255361 1.46726e+06
206 464099 0.00100469 3.56603e+09 80.4985 1.64605 3826 1.17551e+06 0 0.109085 1655.92 36525.8 249764 1.46726e+06
205 463633 0.00107691 3.58288e+09 80.7797 1.65451 3826 1.18097e+06 0 0.0590854 1498.99 36595.6 249200 1.46726e+06
204 463134 0.00304787 3.58397e+09 80.9696 1.65768 3826 1.18146e+06 0 0.109746 1667.63 36602.9 243609 1.46726e+06
203 461727 6.48227e-05 3.60063e+09 81.5959 1.66918 3815 1.18704e+06 0 0.0597458 1512.27 36802.4 243046 1.46726e+06
202 461697 0.00129203 3.60215e+09 81.029 1.67034 3826 1.18741e+06 0 0.110441 1680.36 36864 237466 1.46726e+06
201 461101 0.0017365 3.61868e+09 81.592 1.67948 3826 1.19293e+06 0 0.060441 1521.61 36924 236904 1.46726e+06
200 460302 0.00166344 3.6202e+09 81.3972 1.68325 3826 1.19343e+06 0 0.111127 1693.34 37017.3 231333 1.46726e+06
199 459538 0.00202537 3.63649e+09 81.7777 1.69323 3826 1.19891e+06 0 0.0611272 1534.06 37074.8 230772 1.46726e+06
198 458609 0.000961561 3.63802e+09 81.6588 1.69741 3826 1.19941e+06 0 0.111852 1707.6 37238.5 225213 1.46726e+06
197 458168 0.00121143 3.65478e+09 81.9047 1.70586 3826 1.2048e+06 0 0.0618524 1545.51 37289.2 224653 1.46726e+06
196 457614 0.0014891 3.65576e+09 81.8651 1.70958 3826 1.20531e+06 0 0.112588 1719.84 37287.5 219104 1.46726e+06
195 456934 0.00171828 3.67272e+09 81.8293 1.71855 3826 1.21086e+06 0 0.0625884 1728.87 37520.5 218546 1.46726e+06
194 456150 0.00179978 3.67357e+09 82.3458 1.72328 3826 1.21119e+06 0 0.113332 1733.62 37435.9 213009 1.46726e+06
193 455330 0.00128824 3.69026e+09 82.4666 1.73258 3826 1.21681e+06 0 0.0633322 1742.97 37714.3 212452 1.46726e+06
192 454744 0.00232668 3.69155e+09 82.7596 1.73599 3826 1.21709e+06 0 0.114101 1746.41 37707.7 206929 1.46726e+06
191 453689 0.000484809 3.70834e+09 82.804 1.74651 3826 1.22262e+06 0 0.0641008 1582.34 37836.5 206373 1.46726e+06
190 453469 0.00203363 3.70926e+09 82.841 1.74925 3826 1.22305e+06 0 0.114865 1759.75 37780.4 200863 1.46726e+06
189 452549 0.00192286 3.72586e+09 82.9931 1.75925 3826 1.22861e+06 0 0.0648653 1769.81 38031.9 200309 1.46726e+06
188 451680 0.000481572 3.727e+09 82.9202 1.76401 3826 1.22892e+06 0 0.115673 1774.6 38024.2 194817 1.46726e+06
187 451463 0.00242693 3.74363e+09 83.1513 1.77156 3826 1.23442e+06 0 0.0656732 1782.19 38199.1 194264 1.46726e+06
186 450370 0.00132161 3.74468e+09 83.2609 1.77714 3826 1.23479e+06 0 0.11649 1787.8 38167.1 188786 1.46726e+06
185 449775 0.00230232 3.76128e+09 83.8624 1.78591 3826 1.2403e+06 0 0.0664896 1796.63 38371.9 188235 1.46726e+06
184 448742 0.00143342 3.76221e+09 83.5592 1.79144 3826 1.24065e+06 0 0.117326 1802.19 38331.8 182775 1.46726e+06
183 448100 0.00190689 3.77885e+09 83.4093 1.80053 3826 1.24615e+06 0 0.0673265 1811.33 38571.5 182226 1.46726e+06
182 447247 0.00160561 3.78013e+09 83.7483 1.80553 3826 1.24646e+06 0 0.118181 1816.36 38503.2 176783 1.46726e+06
181 446530 0.00184413 3.79609e+09 84.4545 1.81537 3826 1.25197e+06 0 0.068181 1826.26 38625 176236 1.46726e+06
180 445708 0.00151921 3.79767e+09 84.1854 1.8197 3826 1.2524e+06 0 0.119049 2012.58 38762.1 170812 1.46726e+06
179 445032 0.00210412 3.81338e+09 84.5678 1.82955 3826 1.25768e+06 0 0.0690488 1840.53 38783.9 170267 1.46726e+06
178 444098 0.000581274 3.81524e+09 84.9016 1.83404 3826 1.25821e+06 0 0.119953 2028.45 38979.8 164863 1.46726e+06
177 443840 0.00301206 3.83091e+09 84.8093 1.84256 3826 1.26341e+06 0 0.0699532 1853.62 38908.1 164320 1.46726e+06
176 442507 0.00154707 3.83233e+09 84.8337 1.84889 3826 1.26403e+06 0 0.120874 2044.87 39098.5 158938 1.46726e+06
175 441823 0.000996046 3.84822e+09 84.9147 1.85844 3826 1.26922e+06 0 0.0708737 1869.59 39169.2 158396 1.46726e+06
174 441384 0.00188323 3.84974e+09 85.1948 1.86132 3826 1.26969e+06 0 0.121826 2058.62 39267.7 153034 1.46726e+06
173 440554 0.00186239 3.86565e+09 85.3799 1.87182 3826 1.27495e+06 0 0.0718256 1883.05 39301.5 152495 1.46726e+06
172 439735 0.00303158 3.86682e+09 84.9235 1.87657 3826 1.27546e+06 0 0.122775 2075.48 39372 147155 1.46726e+06
171 438406 0.00059804 3.8826e+09 85.7777 1.88886 3820 1.28073e+06 0 0.0727748 1900.2 39521.2 146618 1.46726e+06
170 438144 0.00200668 3.8842e+09 85.7092 1.89119 3826 1.28112e+06 0 0.123766 2091.66 39610.4 141303 1.46726e+06
169 437266 0.00238651 3.89985e+09 85.903 1.90197 3826 1.28634e+06 0 0.0737662 1913.38 39611.7 140768 1.46726e+06
168 436225 0.00269467 3.90118e+09 85.879 1.90769 3818 1.28688e+06 0 0.124769 2109.91 39718.1 135478 1.46726e+06
167 435053 0.00136965 3.91671e+09 86.0022 1.91981 3815 1.29206e+06 0 0.0747695 1931.33 39810.3 134946 1.46726e+06
166 434458 0.00184488 3.91818e+09 86.496 1.92333 3815 1.2925e+06 0 0.125802 2127.21 39931.2 129681 1.46726e+06
165 433658 0.00140677 3.93366e+09 86.6306 1.93366 3815 1.29764e+06 0 0.0758022 1945.26 39972.6 129152 1.46726e+06
164 433049 0.00197189 3.93515e+09 86.3494 1.93756 3815 1.29813e+06 0 0.126853 2142.94 40080.5 123914 1.46726e+06
163 432196 0.0020418 3.95038e+09 86.7203 1.94873 3815 1.30326e+06 0 0.0768527 1960.42 40111.9 123388 1.46726e+06
162 431316 0.00138287 3.95202e+09 86.3811 1.95329 3815 1.30376e+06 0 0.127953 2160.34 40279.1 118178 1.46726e+06
161 430720 0.00193961 3.9673e+09 86.4001 1.96305 3815 1.3088e+06 0 0.0779528 1974.83 40258.1 117654 1.46726e+06
160 429886 0.00214572 3.96895e+09 86.6416 1.96809 3815 1.30934e+06 0 0.129063 2176.71 40376.4 112473 1.46726e+06
159 428966 0.00213191 3.98406e+09 86.777 1.9793 3815 1.31441e+06 0 0.0790635 1991.18 40350.6 111953 1.46726e+06
158 428053 0.0015521 3.98554e+09 87.0882 1.98416 3815 1.31495e+06 0 0.0804655 2194.48 40494.3 106802 1.46726e+06
157 427390 0.00210051 3.98701e+09 86.4497 1.98843 3815 1.31996e+06 0 0.0812772 2199.2 40520.2 106286 1.46726e+06
156 426494 0.00124035 3.98891e+09 87.0395 1.99326 3815 1.32045e+06 0 0.0821235 2204.55 40609.1 105710 1.46726e+06
155 425966 0.00395044 3.99023e+09 87.1373 1.99726 3815 1.32094e+06 0 0.0829968 2208.97 40549.7 105139 1.46726e+06
154 424290 0.00098981 3.99285e+09 86.6514 2.00556 3815 1.32157e+06 0 0.134145 2218.14 40680.4 104571 1.46726e+06
153 423870 0.00694789 4.00611e+09 86.8555 2.01638 3815 1.322e+06 0 0.084145 2028.48 40378.4 104005 1.46726e+06
152 420945 -0.00343961 4.00833e+09 87.8855 2.02865 3771 1.32287e+06 0 0.0850495 2243.69 41000.8 98989.7 1.46726e+06
151 422398 0.00323598 4.00955e+09 86.2643 2.02373 3815 1.32727e+06 0 0.0859743 2238.24 40825.7 98430.6 1.46726e+06
150 421036 0.00103144 4.0122e+09 86.5661 2.03066 3815 1.328e+06 0 0.137289 2245.91 40976.8 97875.6 1.46726e+06
149 420602 0.00775821 4.02578e+09 87.6427 2.04163 3815 1.3284e+06 0 0.0872893 2053.88 40653.8 97320.8 1.46726e+06
148 417364 0.00123611 4.02766e+09 88.0554 2.05686 3766 1.32928e+06 0 0.138625 2274.89 41066.4 92407.4 1.46726e+06
147 416849 0.00275672 4.04171e+09 87.8017 2.0666 3766 1.33378e+06 0 0.0886246 2079 40995.7 91856.7 1.46726e+06
146 415703 0.00138509 4.0435e+09 88.4501 2.07277 3766 1.3344e+06 0 0.140008 2292.49 41217.8 86977.6 1.46726e+06
145 415128 0.00233621 4.05765e+09 87.9631 2.08287 3766 1.33906e+06 0 0.0900082 2095.36 41171.1 86431 1.46726e+06
144 414160 0.00234559 4.05934e+09 88.2462 2.08871 3766 1.33965e+06 0 0.141417 2310.11 41328.3 81588.5 1.46726e+06
143 413191 0.00240476 4.07319e+09 88.8296 2.10066 3766 1.34434e+06 0 0.0914173 2113.26 41309.7 81046.2 1.46726e+06
142 412200 0.00156126 4.07495e+09 88.4398 2.10639 3766 1.3449e+06 0 0.142875 2329.67 41523 76243.1 1.46726e+06
141 411557 0.0022318 4.08878e+09 88.9761 2.11654 3766 1.34949e+06 0 0.0928754 2129.24 41476.9 75705.3 1.46726e+06
140 410641 0.00195865 4.09052e+09 88.8139 2.12201 3766 1.35007e+06 0 0.144381 2346.94 41661.5 70941.6 1.46726e+06
139 409838 0.00258869 4.10429e+09 88.7559 2.13314 3766 1.35465e+06 0 0.0943814 2145.93 41617 70408.3 1.46726e+06
138 408780 0.00235044 4.10591e+09 88.7679 2.13922 3766 1.35523e+06 0 0.145924 2365.98 41779.1 65685.1 1.46726e+06
137 407821 0.00226957 4.11949e+09 89.5786 2.15136 3766 1.35979e+06 0 0.0959242 2164.26 41768.5 65156.4 1.46726e+06
136 406898 0.0019597 4.12115e+09 89.2605 2.15682 3766 1.36033e+06 0 0.147506 2385.45 41953.2 60474.9 1.46726e+06
135 406102 0.00206037 4.1346e+09 89.4556 2.16797 3766 1.36483e+06 0 0.0975062 2180.98 41927.6 59951.1 1.46726e+06
134 405267 0.00204042 4.13635e+09 90.0146 2.17328 3766 1.36538e+06 0 0.14914 2403.65 42106.9 55313.6 1.46726e+06
133 404442 0.00270769 4.14956e+09 89.3336 2.18484 3766 1.36984e+06 0 0.09914 2197.95 42047 54794.7 1.46726e+06
132 403350 0.00186236 4.15137e+09 89.9083 2.19138 3766 1.37041e+06 0 0.150815 2423.67 42264.1 50201.7 1.46726e+06
131 402600 0.00292297 4.1643e+09 90.0916 2.20255 3766 1.37479e+06 0 0.100815 2215.77 42177.9 49687.8 1.46726e+06
130 401426 0.00143782 4.16599e+09 90.0963 2.20942 3766 1.37539e+06 0 0.152541 2443.62 42441.7 45141 1.46726e+06
129 400850 0.00236363 4.17885e+09 90.3174 2.21947 3766 1.37967e+06 0 0.102541 2232.78 42388.3 44632.3 1.46726e+06
128 399905 0.00199331 4.18044e+09 90.072 2.22512 3766 1.38024e+06 0 0.154279 2460.98 42628.8 40131.8 1.46726e+06
127 399109 0.00332006 4.19263e+09 90.5799 2.23634 3766 1.3845e+06 0 0.104279 2249.76 42604 39628.5 1.46726e+06
126 397789 0.0025101 4.19271e+09 90.147 2.24357 3766 1.38502e+06 0 0.155855 2481.39 43017.8 35178.4 1.46726e+06
125 396793 0.00211984 4.2024e+09 90.54 2.25418 3766 1.38906e+06 0 0.105855 2267.7 43488.4 34681.1 1.46726e+06
124 395953 0.00233367 4.19896e+09 90.2094 2.25494 3766 1.38909e+06 0 0.157396 2493.96 44668.6 30288.5 1.46726e+06
123 395031 0.00238413 4.19958e+09 90.3041 2.25981 3766 1.3923e+06 0 0.107396 2273.37 46299.9 29796.9 1.46726e+06
122 394092 0.00221225 4.20113e+09 89.7585 2.26641 3766 1.39116e+06 0 0.10943 2506.65 42430.8 33462.6 1.46726e+06
121 393222 0.00303836 4.20256e+09 89.7687 2.27281 3766 1.39136e+06 0 0.110723 2513.72 42400.6 32979.4 1.46726e+06
120 392031 0.00214788 4.20408e+09 89.7344 2.28098 3766 1.39188e+06 0 0.112037 2522.76 42469.1 32437.7 1.46726e+06
119 391191 0.00213844 4.20556e+09 90.1846 2.28722 3766 1.39235e+06 0 0.113379 2529.66 42500.1 31901.5 1.46726e+06
118 390356 0.00195109 4.20719e+09 90.4129 2.29339 3766 1.39285e+06 0 0.114761 2536.49 42539.4 31370.8 1.46726e+06
117 389596 0.00278672 4.2087e+09 89.9962 2.29945 3766 1.39335e+06 0 0.116165 2543.19 42527.2 30845.4 1.46726e+06
116 388513 0.00273322 4.21022e+09 89.613 2.30702 3766 1.39388e+06 0 0.117591 2551.57 42546.1 30325.5 1.46726e+06
115 387454 0.00294965 4.21147e+09 89.4953 2.31443 3766 1.39438e+06 0 0.119036 2559.76 42555.3 29811.2 1.46726e+06
114 386315 0.000950571 4.21334e+09 89.9663 2.32182 3766 1.39489e+06 0 0.120541 2567.93 42652.1 29302.5 1.46726e+06
113 385948 0.00435744 4.21403e+09 90.3132 2.32667 3766 1.3953e+06 0 0.122026 2573.3 42535.6 28799.1 1.46726e+06
112 384273 0.00213428 4.21611e+09 89.7791 2.33637 3766 1.39592e+06 0 0.123572 2584.02 42805 28301.6 1.46726e+06
111 383455 0.00224414 4.21635e+09 89.5952 2.34323 3766 1.39615e+06 0 0.12525 2357.29 42607 27809.4 1.46726e+06
110 382596 0.00144734 4.2192e+09 89.2399 2.34813 3766 1.39684e+06 0 0.177698 2597.03 43014.5 27322.1 1.46726e+06
109 382043 0.00309198 4.23003e+09 89.8712 2.35944 3766 1.39692e+06 0 0.127698 2137.65 42561.5 26832.4 1.46726e+06
108 380866 0.00355395 4.23101e+09 89.6935 2.36817 3766 1.39786e+06 0 0.129472 2619.19 42808.7 22995.6 1.46726e+06
107 379517 0.00228006 4.23231e+09 89.3836 2.37707 3766 1.40145e+06 0 0.182169 2629.04 42959.2 22521.4 1.46726e+06
106 378654 0.00260589 4.24382e+09 89.8948 2.38831 3766 1.40178e+06 0 0.132169 2402.64 43005.8 22044.2 1.46726e+06
105 377669 0.00269426 4.24477e+09 90.2284 2.39611 3766 1.40221e+06 0 0.184901 2410.49 42933.8 18302 1.46726e+06
104 376655 0.00230144 4.25593e+09 90.1249 2.40792 3766 1.40602e+06 0 0.134901 2422.37 43089.4 17832.5 1.46726e+06
103 375790 0.00377292 4.25697e+09 89.8207 2.41551 3766 1.40633e+06 0 0.137615 2430.01 43067.1 14155.2 1.46726e+06
102 374377 0.00177764 4.25852e+09 89.8194 2.42475 3766 1.41003e+06 0 0.13944 2439.29 43181.8 13697.9 1.46726e+06
101 373713 0.00306244 4.25958e+09 89.8982 2.4306 3766 1.41038e+06 0 0.141273 2445.18 43183.1 13183.2 1.46726e+06
100 372572 0.00233235 4.26039e+09 90.2039 2.43875 3766 1.41089e+06 0 0.143143 2453.38 43338.6 12675.1 1.46726e+06
99 371705 0.00216897 4.26044e+09 90.005 2.4446 3766 1.41124e+06 0 0.144981 2459.26 43572.8 12173.9 1.46726e+06
98 370900 0.00233775 4.25901e+09 89.553 2.44968 3766 1.41151e+06 0 0.146761 2464.38 44046.6 11683 1.46726e+06
97 370035 0.00342167 4.25102e+09 89.3779 2.45371 3766 1.41153e+06 0 0.148515 2468.44 44974.2 11227.2 1.46726e+06
96 368774 0.0032524 4.23533e+09 88.8729 2.4508 3766 1.41105e+06 0 0.200559 2710.58 47840 11009.6 1.46726e+06
95 367578 0.00192851 4.2189e+09 88.1663 2.44052 3766 1.40841e+06 0 0.150559 2211.11 51353.2 12694.1 1.46726e+06
94 366871 0.00381474 4.21819e+09 87.6124 2.44764 3766 1.40321e+06 0 0.152708 2462.33 42210.4 27282.9 1.46726e+06
93 365476 0.00224995 4.21959e+09 88.5036 2.45843 3766 1.39776e+06 0 0.154907 2473.18 42323.3 27402.1 1.46726e+06
92 364656 0.00300819 4.22082e+09 88.6383 2.46614 3766 1.39753e+06 0 0.15716 2480.94 42321.8 26941.2 1.46726e+06
91 363562 0.00277493 4.22196e+09 88.8646 2.47536 3766 1.39799e+06 0 0.159474 2490.22 42370.3 26486.7 1.46726e+06
90 362556 0.00235978 4.22342e+09 87.1455 2.48406 3766 1.3984e+06 0 0.161968 2498.97 42438 26038.6 1.46726e+06
89 361703 0.00347119 4.2246e+09 88.0967 2.49201 3766 1.39878e+06 0 0.165511 2506.97 42396.6 25596.2 1.46726e+06
88 360451 0.00312124 4.22603e+09 88.4989 2.50295 3766 1.39926e+06 0 0.167964 2517.97 42449.7 25154.5 1.46726e+06
87 359330 0.0033887 4.22717e+09 87.508 2.51289 3766 1.39965e+06 0 0.170465 2527.96 42472.3 24655.7 1.46726e+06
86 358116 0.00170282 4.22869e+09 88.1893 2.52275 3766 1.40013e+06 0 0.17305 2537.89 42587.9 24164.3 1.46726e+06
85 357508 0.0031462 4.22989e+09 87.7566 2.52958 3766 1.4005e+06 0 0.175688 2544.76 42569.7 23680 1.46726e+06
84 356386 0.00216015 4.23141e+09 87.8553 2.5389 3766 1.40101e+06 0 0.178404 2554.13 42647.9 23203.2 1.46726e+06
83 355618 0.0035962 4.23245e+09 87.8379 2.54687 3766 1.4014e+06 0 0.181166 2562.15 42611.8 22733.6 1.46726e+06
82 354344 0.00222182 4.23401e+09 87.9784 2.55786 3766 1.40191e+06 0 0.184036 2573.21 42729.2 22271.6 1.46726e+06
